servers,workload,cpu,energy,temperature,efficiency
4,56.15,51.32,100.87,43.42,42.05
3,54.13,51.27,88.5,43.46,46.27
2,52.26,46.71,64.29,43.13,72.9
3,49.41,40.86,79.58,43.14,49.68
2,46.18,41.77,63.17,42.82,64.37
3,43.75,44.21,79.44,42.83,39.85
2,41.51,40.64,59.4,42.51,58.31
2,38.43,31.71,52.09,42.19,61.85
3,36.52,36.44,71.81,41.88,42.0
3,35.1,33.35,71.07,41.58,36.3
2,33.78,29.33,56.13,41.28,44.9
2,32.78,25.56,47.03,40.99,53.43
2,32.01,24.55,46.01,40.7,56.46
2,30.84,28.67,52.61,40.42,46.09
3,30.53,29.78,70.51,40.14,29.8
3,31.2,28.72,65.75,39.87,35.42
3,31.44,27.24,59.55,39.6,36.25
3,32.18,32.01,64.58,39.33,33.67
3,33.22,29.51,67.84,39.08,36.94
2,34.65,34.01,59.89,38.82,47.36
3,35.38,27.39,65.46,38.57,36.81
3,36.52,36.21,72.59,38.58,38.36
3,36.72,31.92,69.47,38.34,34.63
3,37.07,38.84,76.45,38.36,35.47
3,37.55,33.46,75.13,38.39,36.49
3,37.57,34.36,74.45,38.4,36.93
3,37.5,31.33,67.08,38.16,41.99
3,37.32,34.84,72.45,38.17,43.26
3,36.2,36.76,72.59,38.18,33.61
3,35.43,32.19,71.33,38.19,36.64
2,34.86,30.88,49.72,37.95,53.6
2,33.8,26.68,52.81,37.72,51.74
3,32.72,23.96,63.45,37.49,37.09
2,32.07,34.86,57.03,37.27,42.91
2,31.62,30.95,51.04,37.04,48.11
2,30.51,26.32,54.59,36.83,40.04
2,28.91,27.82,54.08,36.61,41.03
2,28.55,28.39,60.27,36.41,39.97
2,28.21,30.17,51.41,36.2,42.79
3,28.38,24.43,62.24,36.0,30.18
3,29.35,26.51,70.15,36.01,25.08
2,30.22,22.66,47.06,35.82,47.33
2,31.09,30.34,53.29,35.62,47.3
3,32.8,25.9,64.8,35.43,35.92
2,34.81,32.89,53.3,35.24,57.36
2,37.05,31.22,58.74,35.06,54.19
3,39.72,38.53,76.22,35.1,43.16
3,43.2,40.01,81.49,35.17,42.13
3,45.84,46.23,88.16,35.26,43.42
2,48.37,42.68,66.01,35.26,63.02
3,50.79,50.16,86.83,35.35,46.51
2,53.21,45.8,60.48,35.16,83.67
4,57.46,50.79,94.99,35.28,46.62
3,60.82,52.59,90.46,35.38,56.38
4,63.13,57.23,104.29,35.53,40.54
4,65.65,65.23,117.83,35.74,41.26
4,67.54,69.1,117.48,35.95,46.17
3,68.84,59.07,92.65,36.05,64.78
4,69.7,62.49,112.14,36.24,48.01
4,70.35,65.89,110.38,36.41,50.21
3,70.86,62.1,95.93,36.53,63.53
4,71.22,73.43,114.65,36.71,53.42
3,71.62,63.58,101.23,36.85,64.56
3,70.98,72.67,107.15,37.01,59.5
3,70.47,66.91,97.13,37.12,64.77
4,69.75,71.62,114.74,37.31,47.68
3,69.11,63.3,93.54,37.41,63.58
4,69.35,65.82,108.92,37.57,52.29
4,69.57,63.35,110.96,37.74,49.43
4,69.91,63.05,105.18,37.88,53.81
4,70.02,70.11,118.93,38.08,46.83
4,70.36,68.23,119.32,38.28,45.35
3,71.05,60.42,93.55,38.38,69.76
4,72.71,63.74,111.77,38.54,51.84
4,73.56,71.43,115.31,38.72,53.73
4,75.42,62.27,107.76,38.87,55.0
4,77.74,80.4,125.22,39.09,52.36
4,78.59,71.58,116.24,39.27,56.33
4,80.06,70.22,117.31,39.45,61.12
4,80.89,78.45,120.05,39.65,55.26
4,81.56,74.62,123.04,39.85,57.21
4,82.27,76.02,116.02,40.03,59.31
4,83.55,84.03,123.01,40.23,56.95
4,83.54,70.75,121.99,40.42,57.9
4,83.56,80.81,130.5,40.65,55.26
4,83.43,77.65,122.3,40.85,56.16
4,82.58,76.73,120.5,41.04,56.7
4,81.98,77.06,121.72,41.23,56.99
4,80.93,70.02,114.92,41.39,60.44
4,78.63,79.23,121.27,41.58,56.27
4,76.62,74.13,118.9,41.75,52.18
4,75.01,75.14,118.74,41.93,53.02
4,73.41,62.6,112.19,42.07,53.17
4,70.26,67.83,114.75,42.23,50.14
4,67.94,54.64,103.01,42.34,51.47
3,65.24,66.19,96.05,42.42,58.58
3,39.06,33.19,71.54,32.2,42.24
2,44.71,37.02,59.05,32.07,70.19
3,49.4,45.91,84.2,32.16,45.11
3,52.48,42.9,77.6,32.23,55.66
4,55.14,48.14,102.33,32.39,39.83
4,58.0,56.76,103.31,32.56,40.0
3,60.4,52.36,84.92,32.66,60.01
3,63.01,52.75,83.67,32.75,66.88
3,66.18,68.02,103.39,32.91,56.0
4,68.94,68.48,105.94,33.09,55.92
4,71.74,64.64,109.92,33.28,54.04
4,73.71,73.27,119.73,33.51,48.93
4,75.81,68.11,110.55,33.7,56.92
4,77.98,70.08,113.51,33.9,58.92
4,80.21,78.89,119.05,34.13,53.48
4,82.34,85.41,130.3,34.39,54.53
4,84.33,76.55,124.25,34.63,56.43
4,85.67,71.85,118.57,34.85,63.46
4,86.46,73.84,115.68,35.05,60.9
4,86.79,77.71,118.2,35.27,65.71
4,87.17,84.65,128.69,35.52,57.42
4,85.98,74.75,116.68,35.72,64.98
4,85.0,80.4,118.56,35.93,63.36
4,83.98,80.53,131.23,36.19,55.29
4,81.72,76.78,120.7,36.41,59.39
4,79.59,76.13,121.69,36.63,56.99
4,76.97,71.13,111.08,36.8,56.92
4,74.43,72.02,116.51,37.0,54.32
3,71.64,61.57,96.53,37.11,65.07
4,69.58,59.65,104.22,37.25,56.92
4,67.23,56.09,107.22,37.41,51.18
4,64.56,67.15,115.21,37.6,45.33
4,62.44,65.93,111.89,37.77,45.57
4,60.66,56.46,105.06,37.91,45.31
4,60.39,60.07,105.22,38.05,46.08
3,59.18,53.8,92.64,38.15,52.67
4,58.06,52.74,101.99,38.28,45.82
4,57.62,52.03,101.23,38.4,41.78
4,57.21,57.31,105.86,38.54,37.7
4,56.6,48.72,97.29,38.65,42.87
4,57.34,56.26,109.25,38.81,42.36
4,57.27,52.67,103.27,38.94,43.26
3,57.89,49.12,86.43,39.0,56.43
4,58.12,49.89,97.93,39.11,45.57
4,58.28,47.65,96.55,39.21,44.56
4,58.08,53.4,107.14,39.35,40.81
3,57.81,57.45,91.12,39.43,52.84
4,57.73,52.37,97.55,39.53,43.32
4,56.96,51.01,94.92,39.63,44.62
4,56.16,55.47,100.52,39.74,42.09
3,54.84,47.78,81.07,39.78,54.54
2,53.77,52.62,73.95,39.78,70.99
3,52.37,52.01,87.85,39.85,49.11
3,50.98,51.95,87.58,39.91,47.55
2,48.42,50.06,65.04,39.64,68.92
3,46.41,44.46,76.65,39.66,50.23
3,44.2,48.31,81.58,39.7,41.44
2,41.99,38.47,64.46,39.43,56.79
3,40.46,33.91,73.77,39.44,38.35
3,38.76,40.1,83.06,39.49,35.79
3,36.52,33.18,71.71,39.23,36.27
3,35.21,31.49,66.36,38.97,36.3
3,33.16,29.23,71.03,38.97,33.05
3,33.26,32.19,70.44,38.72,31.55
2,32.24,28.69,53.93,38.47,46.15
2,31.42,32.92,52.49,38.23,44.94
2,31.47,32.61,55.17,37.99,46.96
3,32.19,28.49,66.96,37.76,34.36
2,32.04,28.49,49.05,37.53,50.1
2,32.88,28.42,53.19,37.3,49.96
2,34.14,30.41,54.07,37.08,50.32
3,35.55,30.57,68.42,37.08,38.53
3,36.86,31.07,67.07,36.86,42.45
3,38.2,30.71,66.53,36.65,47.09
3,40.3,36.72,78.1,36.69,40.06
2,42.34,43.5,66.59,36.48,54.5
3,43.26,43.98,81.15,36.54,36.89
2,45.14,43.58,59.93,36.33,70.6
3,45.9,42.19,80.1,36.38,45.77
2,46.27,43.66,61.48,36.18,68.7
3,46.43,43.08,76.4,36.22,50.01
2,46.79,40.12,61.51,36.01,66.96
3,47.29,46.85,85.74,36.09,43.07
3,47.9,45.72,78.16,36.14,49.63
2,47.84,39.05,63.57,35.94,66.11
2,47.86,42.16,65.91,35.74,70.2
3,47.57,41.11,76.97,35.78,49.57
2,47.92,45.34,65.05,35.59,66.09
2,46.92,46.6,61.94,35.4,69.5
3,46.0,41.12,80.33,35.46,42.81
3,46.35,43.67,86.68,35.54,41.54
3,45.77,37.87,77.51,35.59,44.93
3,46.23,41.25,77.77,35.64,42.66
2,46.45,45.17,65.14,35.44,64.5
3,47.4,41.15,82.33,35.51,45.52
2,48.66,44.3,67.13,35.52,61.84
2,50.22,48.45,67.72,35.52,65.96
3,52.28,47.02,80.65,35.58,51.43
4,55.13,52.62,98.95,35.72,45.41
4,57.05,53.79,106.73,35.88,42.01
4,60.34,56.1,103.52,36.03,47.71
3,63.19,56.98,97.82,36.15,58.22
4,65.02,63.42,106.63,36.31,48.64
4,67.34,61.8,109.12,36.48,49.5
4,69.78,66.37,111.93,36.66,51.84
4,71.86,68.85,109.72,36.83,53.42
4,73.72,66.77,113.44,37.01,53.89
4,76.09,70.69,117.17,37.21,50.68
4,77.25,74.52,123.35,37.43,54.01
4,78.17,71.14,115.99,37.62,54.09
4,79.74,74.28,124.76,37.84,52.92
4,79.19,72.59,120.43,38.05,54.55
4,78.66,72.69,119.19,38.24,58.01
4,77.73,70.18,114.16,38.42,57.04
4,76.85,74.91,119.9,38.62,50.52
4,76.0,74.4,118.01,38.81,54.78
4,73.82,60.18,107.89,38.96,56.6
4,72.09,70.51,118.72,39.15,49.8
4,70.99,70.45,112.57,39.32,53.01
4,70.26,60.72,109.92,39.47,48.42
4,68.84,61.07,108.87,39.62,52.42
4,66.98,66.68,111.86,39.78,45.5
3,65.49,56.55,90.71,39.85,62.67
3,65.04,58.59,90.41,39.92,61.42
4,64.19,58.67,101.82,40.04,51.61
4,63.53,58.01,103.77,40.17,46.62
3,63.49,54.83,85.84,40.22,59.7
4,63.75,54.57,100.38,40.33,48.33
3,63.78,59.26,93.6,40.41,55.15
4,64.26,61.59,111.62,40.57,43.15
4,64.73,56.39,103.02,40.68,49.42
3,65.41,54.47,86.33,40.74,63.27
4,67.39,57.62,104.86,40.86,52.84
3,67.86,61.57,91.57,40.93,64.15
4,67.59,58.69,108.17,41.07,48.47
4,68.37,63.71,112.05,41.22,51.13
4,68.48,62.24,109.06,41.36,48.49
4,68.15,64.65,107.31,41.49,50.89
3,68.36,69.44,97.93,41.58,63.71
4,67.98,64.45,113.7,41.74,50.22
4,66.05,64.39,108.35,41.87,49.63
3,64.59,58.76,93.22,41.94,62.87
4,62.47,55.85,107.98,42.07,44.79
4,60.44,55.03,100.67,42.17,48.21
4,58.02,51.96,101.05,42.28,48.12
4,56.12,44.9,96.5,42.36,44.99
3,53.23,54.53,91.57,42.42,42.6
3,51.05,45.83,75.58,42.11,52.46
3,48.68,41.52,78.0,42.12,50.98
3,45.65,40.91,76.76,42.12,45.99
3,42.96,35.82,70.64,41.81,46.79
2,40.9,37.8,58.45,41.51,59.62
2,38.62,36.14,51.97,41.21,60.93
2,36.83,34.72,58.58,40.92,49.75
3,35.08,30.68,74.2,40.92,30.97
2,33.48,31.54,55.13,40.64,47.71
3,33.59,28.95,73.36,40.35,29.53
3,33.67,32.03,72.15,40.08,35.71
2,34.43,35.65,54.84,39.81,51.63
3,35.14,31.65,66.55,39.54,36.72
3,35.35,31.87,75.59,39.55,32.68
3,36.38,34.82,72.92,39.56,33.77
3,36.95,34.17,70.3,39.3,34.88
3,37.13,35.89,74.77,39.31,34.12
2,38.31,37.73,60.89,39.05,52.45
2,39.26,38.67,62.5,38.8,51.77
3,40.42,36.71,69.89,38.55,43.6
2,41.65,36.96,57.16,38.31,60.56
3,42.92,36.56,80.65,38.35,41.77
2,42.32,40.62,66.41,38.11,54.15
2,42.53,42.66,67.55,37.87,54.86
3,42.72,40.38,76.62,37.9,41.94
3,43.02,42.45,82.05,37.95,39.38
3,42.88,37.14,68.14,37.72,46.35
2,41.57,45.52,61.72,37.49,62.71
2,41.1,38.74,56.77,37.27,61.97
3,40.57,41.72,79.87,37.31,37.37
3,40.24,39.83,83.42,37.37,35.39
3,38.95,33.03,66.59,37.15,45.91
3,37.96,37.07,70.78,37.16,42.64
3,38.14,31.6,71.26,37.17,40.63
3,37.96,35.61,74.11,37.2,38.33
2,38.06,35.46,53.7,36.98,58.72
2,38.85,34.02,54.66,36.76,60.26
3,39.58,36.63,73.58,36.78,40.99
2,41.16,42.51,61.91,36.57,56.86
3,42.22,40.34,76.59,36.61,38.6
2,43.71,37.74,59.12,36.4,66.29
3,44.87,38.48,82.44,36.46,41.48
3,46.98,45.39,80.81,36.52,47.1
3,48.8,42.43,83.43,36.58,48.1
3,50.72,49.4,86.92,36.66,47.98
2,53.18,44.45,61.98,36.45,80.91
4,55.53,44.68,94.1,36.56,45.77
4,57.21,50.85,103.68,36.7,44.92
3,59.82,58.75,94.53,36.81,51.82
4,61.74,56.94,108.55,36.97,44.53
4,64.33,53.39,101.42,37.11,44.31
4,65.55,55.1,105.09,37.25,49.11
3,67.9,68.78,102.43,37.39,55.73
4,68.96,63.44,110.9,37.56,47.41
4,69.25,67.92,112.54,37.73,46.18
3,70.07,66.03,93.62,37.83,66.64
3,70.56,66.81,94.67,37.93,66.93
3,70.06,70.4,103.66,38.07,61.16
4,70.12,60.99,110.43,38.24,53.46
3,69.35,64.87,98.71,38.35,62.38
3,68.63,61.98,97.47,38.46,63.81
3,67.82,61.32,94.01,38.56,67.12
4,66.96,57.74,105.06,38.69,52.82
4,65.67,64.97,113.35,38.87,47.42
3,64.84,52.83,88.2,38.94,63.07
3,64.27,58.09,89.55,39.01,57.23
3,64.08,64.38,97.23,39.11,60.93
4,63.7,62.86,109.54,39.27,45.14
4,63.87,60.18,103.53,39.4,52.06
4,64.31,61.52,112.69,39.56,47.84
4,65.05,58.48,106.24,39.7,47.11
3,66.03,65.69,95.46,39.79,59.01
4,67.16,54.91,107.09,39.93,48.95
3,68.75,59.97,89.47,40.0,72.09
4,70.37,70.92,112.83,40.16,49.92
3,71.07,62.32,92.15,40.24,67.89
4,72.22,68.43,112.39,40.4,53.1
4,72.94,69.2,113.6,40.56,50.37
4,73.84,66.02,114.74,40.72,51.16
4,74.9,71.99,114.89,40.89,55.77
4,75.46,66.42,118.62,41.07,52.93
4,75.75,72.9,117.5,41.24,56.96
4,75.54,70.85,113.09,41.4,50.34
4,74.37,63.47,112.3,41.55,55.11
4,72.11,61.27,110.48,41.69,53.43
3,70.5,61.24,91.81,41.76,69.34
4,68.37,69.89,113.94,41.91,45.68
4,66.12,58.89,109.88,42.05,48.63
4,63.72,54.19,107.97,42.18,47.81
4,61.57,58.74,109.24,42.31,40.6
4,58.92,50.75,102.82,42.42,45.05
3,56.46,53.2,85.03,42.46,55.1
3,53.95,47.78,82.99,42.49,57.49
3,51.18,42.5,78.01,42.49,49.29
3,48.68,44.97,84.99,42.53,43.73
3,47.05,45.35,84.02,42.56,42.38
3,45.17,39.47,72.74,42.24,44.8
3,44.81,36.7,71.18,41.93,47.2
3,44.29,42.26,79.44,41.95,42.64
2,42.65,37.91,64.96,41.64,58.71
3,42.45,37.79,76.24,41.65,43.86
3,42.32,40.62,76.57,41.65,45.51
2,42.22,40.06,61.29,41.35,60.74
3,42.23,41.16,74.9,41.36,43.17
2,43.1,42.71,67.38,41.06,54.44
3,42.93,38.23,76.51,41.07,42.46
3,43.03,43.55,76.68,41.08,44.77
3,44.1,41.37,76.49,41.09,42.59
2,45.14,43.84,65.94,40.8,61.54
3,44.96,42.74,77.54,40.82,42.58
2,45.41,44.81,66.91,40.53,62.75
2,44.94,45.08,61.13,40.25,65.03
3,44.86,40.83,82.61,40.29,41.72
2,45.14,38.42,61.47,40.02,60.67
3,43.96,44.57,77.55,40.04,43.27
3,42.6,36.67,73.87,40.04,45.02
2,41.78,35.75,58.62,39.77,61.68
3,39.67,35.08,78.32,39.8,36.28
3,38.58,34.41,68.07,39.53,40.42
3,36.45,30.43,69.08,39.27,38.32
3,35.11,28.35,70.34,39.01,37.85
2,33.07,29.41,57.73,38.76,42.65
2,31.21,29.28,50.98,38.51,46.44
2,30.09,28.08,47.19,38.27,51.25
2,29.2,26.55,49.99,38.03,45.16
2,28.36,21.88,47.41,37.79,45.19
2,27.72,24.38,49.28,37.56,43.22
3,28.68,28.38,65.41,37.34,30.12
2,28.79,22.93,47.06,37.12,45.18
2,29.81,26.81,50.55,36.9,42.65
2,30.77,30.55,55.86,36.68,40.27
2,32.28,31.67,52.29,36.47,46.66
3,34.33,29.51,69.91,36.48,38.61
3,36.12,31.94,68.16,36.49,38.81
3,39.1,33.61,74.95,36.52,42.68
3,41.67,42.32,81.08,36.57,37.37
2,43.55,37.47,58.1,36.37,66.91
3,46.26,43.09,72.58,36.39,47.49
3,48.97,40.42,81.6,36.45,43.22
2,51.71,48.17,68.18,36.45,68.83
3,53.8,54.51,83.94,36.52,50.68
4,55.01,46.97,100.19,36.65,38.99
4,56.89,53.19,104.71,36.8,40.86
4,57.87,59.84,113.23,36.98,35.4
3,59.02,55.7,86.31,37.05,56.08
4,59.66,52.0,107.75,37.21,43.93
4,60.28,51.48,101.01,37.34,43.42
4,60.58,61.85,109.85,37.51,45.14
4,60.8,51.8,101.73,37.64,43.5
3,60.89,60.6,94.94,37.74,52.79
4,60.71,57.57,107.67,37.9,47.37
4,60.09,53.98,105.14,38.04,43.63
4,59.15,55.12,106.32,38.19,40.86
4,59.4,56.57,106.57,38.34,41.09
4,57.69,55.4,103.95,38.47,40.62
4,57.55,52.72,102.72,38.6,42.25
4,57.29,59.79,113.77,38.77,42.04
4,58.08,48.24,98.43,38.89,44.48
4,58.89,52.41,98.0,38.99,42.26
4,59.86,57.01,104.29,39.13,44.73
4,61.52,62.32,111.58,39.29,39.86
3,63.82,59.05,91.92,39.37,61.43
4,65.02,57.0,106.4,39.51,49.19
3,67.06,70.32,106.7,39.65,55.8
4,68.89,65.38,110.12,39.8,51.8
4,71.09,68.48,114.76,39.97,48.52
4,72.04,60.51,109.52,40.12,53.44
4,73.22,59.8,106.84,40.26,55.71
4,75.27,67.92,119.38,40.44,51.08
4,77.59,68.98,115.78,40.61,52.61
4,77.56,71.25,116.32,40.79,55.59
4,77.84,63.08,109.05,40.93,61.78
4,77.71,75.79,120.92,41.12,54.99
4,77.31,72.19,118.57,41.29,54.54
4,77.52,68.35,115.17,41.46,52.65
4,76.9,65.99,114.56,41.62,56.21
4,75.16,70.62,113.45,41.77,53.48
3,73.9,66.64,99.16,41.87,66.88
4,73.02,68.78,110.31,42.01,51.93
3,71.36,65.16,93.62,42.08,64.4
3,69.3,61.36,94.12,42.15,61.97
3,67.52,62.13,94.13,42.23,63.41
3,65.12,61.65,94.91,42.3,59.79
4,62.79,56.4,98.48,42.39,51.3
4,60.85,57.89,103.23,42.5,46.17
3,58.8,57.97,92.48,42.57,53.62
4,57.0,54.3,99.45,42.66,42.27
3,55.31,51.91,82.78,42.68,56.51
3,53.84,51.54,81.35,42.7,50.55
3,52.97,50.11,85.58,42.74,48.85
3,53.1,52.04,86.92,42.78,49.31
3,52.32,43.23,78.02,42.79,48.42
2,52.38,51.89,75.55,42.47,65.69
3,51.82,46.5,80.04,42.48,50.72
2,52.48,49.54,72.53,42.17,68.95
3,51.95,51.36,83.5,42.2,53.01
2,52.41,51.47,74.77,41.89,65.88
3,54.38,48.73,86.67,41.93,55.88
4,55.39,48.88,97.72,42.02,42.27
4,56.44,48.57,98.59,42.11,41.71
4,56.45,48.89,99.26,42.21,47.86
4,56.03,53.81,101.23,42.31,41.43
4,55.79,49.26,102.07,42.41,40.4
4,55.08,55.48,102.63,42.52,43.78
2,53.97,45.18,66.94,42.21,77.48
3,52.49,49.04,81.39,42.23,54.31
3,50.49,45.05,81.6,42.25,47.91
3,48.55,48.72,87.97,42.3,46.23
2,46.48,39.88,61.36,41.99,69.77
3,44.63,38.15,81.92,42.01,44.78
3,42.3,36.78,76.02,42.02,39.06
2,39.96,30.68,51.06,41.71,63.42
3,38.08,35.17,76.6,41.72,37.9
2,36.27,38.49,53.65,41.41,54.18
2,34.02,26.59,54.85,41.12,49.53
2,31.93,28.03,53.6,40.83,45.35
2,31.21,29.03,53.24,40.54,45.71
2,30.85,25.39,46.74,40.26,50.92
2,30.82,28.21,50.95,39.99,46.36
2,31.43,27.14,54.01,39.72,44.47
2,31.57,29.15,54.41,39.45,47.67
3,32.65,31.12,77.12,39.48,31.4
2,33.4,30.35,52.35,39.22,49.52
2,34.38,29.21,53.0,38.96,49.29
3,36.18,35.72,71.24,38.96,34.84
3,38.27,33.46,74.22,38.97,36.73
2,39.99,36.5,60.36,38.72,54.05
3,41.84,38.15,75.13,38.74,42.18
3,43.78,38.89,77.1,38.77,44.06
2,45.85,42.57,68.13,38.52,62.98
2,47.32,42.58,64.23,38.28,71.43
2,49.68,44.43,61.83,38.04,74.35
3,50.64,46.26,85.08,38.1,43.99
3,51.48,51.15,85.48,38.16,48.63
3,52.06,44.1,79.27,38.2,53.64
3,51.8,45.99,87.25,38.27,47.46
2,52.18,48.99,72.96,38.28,68.77
2,52.7,50.99,75.53,38.3,66.38
3,52.15,50.67,85.29,38.37,45.43
2,51.47,46.22,61.42,38.13,76.05
3,51.44,46.3,89.4,38.2,48.18
3,51.17,47.82,87.0,38.27,47.56
3,51.09,55.14,88.84,38.35,46.36
2,51.09,49.58,71.13,38.35,65.48
3,50.26,48.6,80.76,38.4,53.71
3,50.36,44.69,84.96,38.46,47.41
2,50.81,45.88,70.06,38.21,66.94
3,51.64,49.46,89.25,38.29,44.26
2,52.6,49.12,67.02,38.05,72.97
3,52.35,44.78,83.62,38.11,50.73
2,54.4,55.22,71.18,38.11,75.14
4,56.64,56.92,106.48,38.26,41.27
4,59.0,57.35,106.5,38.41,41.85
4,61.77,58.23,106.69,38.55,43.7
4,64.11,57.07,105.75,38.7,45.35
3,66.8,55.73,96.17,38.8,62.31
4,69.38,65.44,113.11,38.97,47.41
4,71.73,70.81,117.52,39.15,50.63
4,74.3,74.68,115.97,39.33,55.5
4,76.6,64.04,111.71,39.49,56.16
4,78.01,72.74,114.84,39.67,54.84
4,78.57,71.73,115.62,39.84,58.45
4,79.98,73.54,119.04,40.03,58.71
4,80.36,73.52,116.58,40.2,56.22
4,81.26,77.96,125.4,40.41,59.67
4,81.27,75.42,117.85,40.59,56.72
4,80.93,72.85,119.87,40.78,58.39
4,79.83,72.09,115.33,40.95,56.91
4,78.71,66.95,114.4,41.11,59.33
4,76.97,64.12,109.2,41.25,58.86
4,75.67,75.35,123.12,41.44,51.11
4,74.55,65.6,111.04,41.59,52.76
4,72.33,64.69,107.37,41.72,51.81
4,70.42,57.99,106.23,41.84,53.62
4,69.02,67.3,114.16,42.0,49.65
4,67.7,63.12,112.59,42.15,47.15
3,67.39,61.21,96.12,42.23,64.65
4,65.63,61.93,111.27,42.37,44.18
3,65.07,55.94,99.7,42.46,57.48
4,63.73,62.16,108.36,42.59,45.64
4,63.93,54.57,102.2,42.7,47.59
4,63.52,55.7,105.84,42.81,48.71
3,63.92,60.07,100.12,42.91,56.98
4,64.52,62.22,112.52,43.05,44.23
4,64.79,59.41,111.93,43.19,47.81
4,66.03,58.09,110.11,43.32,48.72
3,66.34,60.03,94.41,43.39,63.55
4,66.9,56.82,106.88,43.51,50.39
4,67.91,64.71,108.24,43.63,49.42
4,67.55,60.01,107.36,43.75,49.23
3,67.68,64.26,94.94,43.81,68.6
3,67.82,64.08,94.74,43.88,63.14
3,66.2,69.44,100.64,43.97,57.09
4,65.13,59.11,107.78,44.09,50.22
3,63.33,59.18,96.65,44.16,57.73
3,61.97,59.73,92.51,44.21,58.41
4,59.89,51.2,100.96,44.3,49.85
3,57.08,49.89,81.96,44.31,55.69
2,54.22,50.27,69.46,43.97,72.23
2,51.65,47.53,65.16,43.62,75.0
2,48.81,40.43,59.94,43.29,74.49
2,46.48,43.42,68.15,42.96,61.14
2,43.65,37.8,60.72,42.64,62.94
2,41.23,39.73,63.98,42.32,54.97
2,38.88,31.32,49.75,42.01,66.1
2,37.59,31.29,55.9,41.7,54.28
3,35.68,33.39,70.82,41.4,36.24
3,33.62,33.04,72.97,41.11,33.23
2,32.25,28.0,56.79,40.82,46.62
2,31.79,25.56,49.89,40.53,50.64
2,31.56,27.26,48.71,40.25,48.67
2,31.85,24.99,48.44,39.98,50.48
3,33.35,31.57,73.02,39.98,33.54
2,33.64,28.72,52.5,39.71,53.18
2,34.32,28.15,51.56,39.44,53.89
3,36.38,31.72,75.82,39.46,37.8
3,38.14,37.68,73.77,39.47,35.86
2,39.46,32.93,63.8,39.21,51.92
3,40.81,34.02,76.53,39.23,40.61
3,42.1,39.46,74.67,39.24,45.74
2,43.11,35.56,61.94,38.99,59.73
2,42.83,39.53,66.66,38.74,55.75
2,43.28,38.05,64.3,38.49,57.22
3,43.61,34.16,73.46,38.5,48.5
2,44.19,42.91,70.49,38.5,57.31
3,43.95,42.62,83.77,38.56,36.12
2,43.61,37.57,65.32,38.31,60.83
3,42.89,44.07,87.67,38.38,37.47
2,41.96,37.0,58.54,38.14,61.47
3,41.63,36.8,72.35,38.15,45.22
2,40.91,43.23,67.3,37.92,53.99
3,39.66,39.1,81.68,37.96,35.47
3,38.55,37.41,72.05,37.98,40.83
2,37.76,30.12,55.66,37.74,58.03
3,36.95,32.87,67.77,37.51,41.34
2,36.87,32.89,58.71,37.29,50.4
3,37.24,28.29,70.47,37.3,40.18
2,38.08,33.64,55.55,37.07,61.45
3,38.95,39.6,77.53,37.11,38.42
2,40.6,38.15,63.58,36.89,55.93
2,42.7,41.45,62.94,36.68,56.83
2,44.46,36.49,52.06,36.47,75.48
3,47.71,42.65,78.51,36.51,47.53
2,49.92,45.96,71.82,36.53,60.49
3,52.79,50.0,83.92,36.6,50.55
4,55.43,48.03,95.65,36.71,43.75
4,58.2,48.57,98.37,36.84,43.57
4,60.61,50.49,107.31,36.99,41.75
4,62.99,56.51,103.14,37.13,49.8
4,64.38,53.25,105.05,37.28,47.03
4,66.34,66.08,110.46,37.45,49.03
4,68.2,64.52,111.95,37.62,45.4
4,70.86,69.18,112.94,37.8,49.29
4,72.6,70.96,117.63,37.99,50.14
3,73.12,65.71,98.9,38.11,66.76
4,73.57,70.78,122.78,38.32,51.91
3,74.05,68.16,101.02,38.45,66.92
4,73.71,68.62,117.6,38.64,51.21
4,73.09,71.47,117.61,38.83,51.18
4,73.1,66.44,113.6,39.0,54.69
4,71.77,68.31,114.19,39.17,51.75
4,70.47,69.19,119.19,39.36,51.22
4,69.31,65.12,114.25,39.53,49.44
4,68.89,70.13,113.32,39.7,49.55
3,68.84,58.03,91.82,39.78,64.93
3,67.32,64.47,93.12,39.86,61.82
4,67.44,67.52,116.58,40.04,45.27
4,67.17,63.11,110.19,40.19,48.49
4,67.61,65.05,112.1,40.35,46.24
3,68.04,61.87,90.04,40.41,62.09
4,68.67,60.87,106.12,40.55,54.42
4,70.21,56.3,105.32,40.67,52.04
4,69.97,62.11,112.39,40.83,50.56
4,71.27,70.52,110.42,40.98,48.59
3,73.13,67.45,96.7,41.07,67.6
4,74.42,73.56,115.74,41.23,51.72
4,76.03,66.7,112.45,41.39,55.76
4,76.93,71.87,114.9,41.55,56.32
4,78.99,74.24,118.4,41.72,56.02
4,79.64,70.39,121.65,41.91,58.19
4,79.34,75.11,120.26,42.09,51.82
4,79.36,70.14,117.36,42.25,56.42
4,78.77,74.67,117.51,42.42,58.09
4,77.98,69.45,116.0,42.58,54.41
4,76.72,71.66,118.22,42.75,54.64
4,74.91,66.18,114.84,42.9,54.13
4,72.16,69.67,114.45,43.05,51.08
4,70.14,59.58,108.23,43.18,47.46
3,67.89,60.7,91.34,43.23,64.69
4,65.07,62.85,111.99,43.37,49.54
4,62.62,61.96,112.4,43.51,45.78
4,60.03,55.22,100.91,43.6,43.77
